pk_cid,pk_partition,short_term_deposit,loans,mortgage,funds,securities,long_term_deposit,em_account_pp,credit_card,payroll,pension_plan,payroll_account,emc_account,debit_card,em_account_p,em_acount,num_products_contracts,p_cuenta_bancaria,cuentas_sum,p_inversion,inversion_sum,p_financiacion,financiacion_sum,profit_cuentas,profit_inversion,profit_financiacion,country_id,gender,mes_partition,mes_nombre_partition,grupo_edad,median_salary,region_code,entry_date,entry_channel,active_customer,segment,categoria_antiguedad,sale_credit_card,sale_short_term_deposit,sale_loans,sale_mortgage,sale_funds,sale_securities,sale_long_term_deposit,sale_em_account_pp,sale_payroll,sale_pension_plan,sale_payroll_account,sale_emc_account,sale_debit_card,sale_em_account_p,sale_em_acount,probability,cluster_5
1252363,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,V,5,May,Adultos jóvenes,119315.31,Bizkaia,2017-04-07,KFC,0,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.71376806,3
1213267,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,144368.91,"Palmas, Las",2016-11-04,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7137299,3
1270238,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,59316.42,Granada,2017-07-17,KFC,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71372825,0
1245359,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,72428.4,Madrid,2017-02-25,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71368706,4
1066715,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,115952.31,"Baleares, Islas",2015-09-25,KHE,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7136732,3
1089464,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,113695.8,"Palmas, Las",2015-10-26,KHE,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7136732,3
1242628,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Jóvenes,68056.53,Cádiz,2017-02-10,KFC,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.7136496,0
1373887,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,494655.36,Madrid,2018-01-02,RED,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71364176,4
1365729,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,131897.88,Madrid,2017-12-04,KAT,1,03 - UNIVERSITARIO,1-2 años,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0.7136256,1
1239968,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos mayores,82698.12,Madrid,2017-01-24,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7136198,1
1013249,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,H,5,May,Adultos jóvenes,49425.15,Toledo,2015-04-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7135945,3
1120986,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,H,5,May,Adultos jóvenes,83700.33,Bizkaia,2016-02-07,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7135945,0
1121814,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,H,5,May,Adultos jóvenes,49376.43000000001,Salamanca,2016-02-15,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7135945,3
1135085,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,H,5,May,Adultos jóvenes,72603.84,Valencia,2016-05-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7135945,0
1044566,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,47699.79,Cádiz,2015-08-06,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7135826,0
411989,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,76456.92,"Rioja, La",2016-04-15,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7134553,0
1531582,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos mayores,132384.45,Madrid,2019-02-11,RED,1,01 - TOP,3-6 meses,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.71342665,1
1084822,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,106184.34,Alicante,2015-10-19,KHE,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.71342504,3
1023203,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,312964.29,Sevilla,2015-07-12,KAT,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71341515,3
1128033,2019-05-28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,10,80,0,ES,H,5,May,Adultos jóvenes,61512.99000000001,Madrid,2016-04-16,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.7133916,3
1331379,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos mayores,201101.97000000003,Madrid,2017-10-13,KFC,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7133527,1
1094177,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Ancianos,164969.31,Madrid,2015-11-02,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71334916,1
1245330,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Ancianos,123328.47,Madrid,2017-02-25,KFA,1,01 - TOP,2-3 años,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.7133214,1
1514637,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,73475.025,Albacete,2018-12-09,RED,1,02 - PARTICULARES,3-6 meses,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.713232,0
1359146,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos mayores,406310.76,"Coruña, A",2017-11-21,KHK,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7132148,1
1098088,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Ancianos,93339.45,Málaga,2015-11-09,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.71321064,3
1106566,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,117080.58,Madrid,2015-11-27,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7131941,4
1266182,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,135503.49,Pontevedra,2017-06-30,RED,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7131939,4
355232,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,141123.24,Madrid,2015-10-10,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,1
1068421,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2015-09-26,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,1
1077342,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2015-10-08,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,4
1133530,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2016-05-09,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,1
1125524,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2016-03-25,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,1
1124377,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,135941.04,Madrid,2016-03-12,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,4
1127473,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2016-04-10,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71316564,1
1395442,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,169085.66999999998,Madrid,2018-05-05,RED,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71315634,1
1003432,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos mayores,92380.92,Málaga,2015-01-27,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71307933,3
1123509,2019-05-28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,2,1,1,0,0,20,40,0,ES,H,5,May,Adultos jóvenes,157866.3,Madrid,2016-03-04,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.71306854,1
1505779,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,5,1,3,1,2,0,0,30,80,0,ES,V,5,May,Adultos jóvenes,83700.33,Gipuzkoa,2018-11-17,KHK,1,02 - PARTICULARES,6-9 meses,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.7130234,3
1218106,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,142300.13999999998,Barcelona,2016-11-12,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,1
1248939,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,134240.52,Castellón,2017-03-18,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,3
1240489,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,147717.75,Segovia,2017-01-28,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,4
1151518,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,144611.91,Pontevedra,2016-07-30,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,3
1168893,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,121990.05,Valladolid,2016-08-23,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,3
1173320,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,124647.48,Castellón,2016-09-06,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7130072,3
238011,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,121221.21,Madrid,2015-02-21,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7129692,1
1095548,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,143815.86000000002,Madrid,2015-11-05,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7129692,1
1128499,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,132384.45,Madrid,2016-04-19,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.7129692,1
1236642,2019-05-28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,10,80,0,ES,V,5,May,Adultos,159450.18,Barcelona,2017-01-07,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.7128666,1
1005140,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos jóvenes,127539.33,"Coruña, A",2015-02-14,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7128305,3
1126136,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,V,5,May,Adultos,61741.38,Lleida,2016-04-01,KFC,0,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.71282464,0
1247744,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,H,5,May,Jóvenes,177074.97,Madrid,2017-03-10,KFC,0,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7128073,1
1241686,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,80950.38,Valencia,2017-02-04,KFA,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71279097,0
1153297,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,148058.82,Alicante,2016-08-01,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71279067,1
1247131,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,47306.52,Alicante,2017-03-06,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7127455,0
1000527,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,V,5,May,Adultos jóvenes,118391.1,Madrid,2015-01-02,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.71274346,4
1366898,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,115952.31,"Baleares, Islas",2017-12-09,KHK,1,03 - UNIVERSITARIO,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7127323,3
1096484,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos mayores,113864.43,Madrid,2015-11-06,KFA,0,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7127014,1
1023460,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos mayores,100849.56,Madrid,2015-07-16,KFA,0,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7127014,1
1119175,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,77791.47,Sevilla,2016-01-24,KHN,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.71268165,0
1245112,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Jóvenes,196600.32,Madrid,2017-02-24,KFC,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7126664,1
1254884,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos,38877.54,Sevilla,2017-04-24,RED,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.712636,0
1241519,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,111275.94,Madrid,2017-02-03,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7125997,3
1139062,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,108223.41,Madrid,2016-07-01,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7125997,4
755444,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,93029.19,Madrid,2018-08-24,RED,1,02 - PARTICULARES,9-12 meses,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.7125624,4
1260640,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Jóvenes,75457.59,Madrid,2017-05-29,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.7125524,3
1102825,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,149423.73,Alicante,2015-11-19,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.71252084,1
1246706,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos jóvenes,197736.39,Madrid,2017-03-05,KFA,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.7125173,1
1140554,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos jóvenes,65156.31,Valladolid,2016-07-10,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.71251386,3
1124762,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos jóvenes,41718.12,Málaga,2016-03-15,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.7124491,0
1247019,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,10,0,0,ES,V,5,May,Adultos,65629.65,Alicante,2017-03-06,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7124076,0
1119122,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,84435.87,Alicante,2016-01-23,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71238846,0
1137001,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,92928.15,Alicante,2016-06-11,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.71238846,3
1258908,2019-05-28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos jóvenes,95846.82,Madrid,2017-05-20,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7123808,4
1122927,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,419121.33,Madrid,2016-02-26,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7123787,1
1227152,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,119698.38,Madrid,2016-11-29,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.7123615,4
1238358,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,128413.47,Madrid,2017-01-15,KFA,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.71236044,3
1240786,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Longevos,87316.08,Zaragoza,2017-01-29,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.7123563,3
1361547,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,165470.82,Madrid,2017-11-26,KAT,1,01 - TOP,1-2 años,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.7123505,4
1510042,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,5,1,3,1,2,0,0,30,80,0,ES,V,5,May,Adultos jóvenes,108223.41,Madrid,2018-11-25,KHK,1,02 - PARTICULARES,6-9 meses,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.7123498,4
1246918,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,93400.29,Barcelona,2017-03-05,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71234035,3
1259875,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,89370.435,"Coruña, A",2017-05-26,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71234035,3
1145010,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,94195.11,Burgos,2016-07-22,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71234035,3
1019771,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,58148.16,Madrid,2015-06-14,KFA,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7123087,1
1119068,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,117596.19,Zaragoza,2016-01-23,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71230704,3
1127594,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos mayores,100351.86000000002,Pontevedra,2016-04-11,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71230704,3
